batch_id,sample_id,moisture,ph,diastase_activity,h_m_f,collection_date,lab_id,analyst,region,batch_size,quality_score,quality_category,compliance_status,moisture_deviation,ph_deviation,processing_hour,processing_day,month,quarter
BATCH_018,SAMPLE_000018,17.62378215816119,5.203835691657888,14.298833419810908,28.09054771147739,2024-01-01 17:00:00,LAB_B,Analyst_2,East,500,100.0,Premium,Compliant,0.12378215816119109,0.20383569165788806,17,Monday,1,1
BATCH_019,SAMPLE_000019,17.15972509321058,6.246464892764125,8.152763777428426,21.367064006199172,2024-01-01 18:00:00,LAB_A,Analyst_4,West,100,90.0,Excellent,Compliant,0.3402749067894213,1.2464648927641253,18,Monday,1,1
BATCH_020,SAMPLE_000020,16.45614570099021,3.6018379357573966,12.646527803229123,35.675196849682145,2024-01-01 19:00:00,LAB_B,Analyst_3,East,500,85.0,Good,Compliant,1.0438542990097908,1.3981620642426034,19,Monday,1,1
BATCH_021,SAMPLE_000021,18.059264473611897,5.59226080174052,14.743761039494853,25.71516649185412,2024-01-01 20:00:00,LAB_D,Analyst_3,South,300,95.0,Premium,Compliant,0.559264473611897,0.5922608017405198,20,Monday,1,1
BATCH_022,SAMPLE_000022,15.69746930326021,4.392047022117652,11.921177284232893,28.65533759198525,2024-01-01 21:00:00,LAB_B,Analyst_1,North,300,90.0,Excellent,Compliant,1.8025306967397903,0.6079529778823476,21,Monday,1,1
BATCH_023,SAMPLE_000023,16.460723242676092,6.273188586129591,14.557757234231643,33.708877664438035,2024-01-01 22:00:00,LAB_A,Analyst_3,East,100,85.0,Good,Compliant,1.0392767573239077,1.2731885861295913,22,Monday,1,1
BATCH_024,SAMPLE_000024,16.831809216468457,6.413174735496103,8.365805155002166,26.64912314297424,2024-01-01 23:00:00,LAB_C,Analyst_1,North,100,90.0,Excellent,Compliant,0.6681907835315428,1.4131747354961028,23,Monday,1,1
BATCH_025,SAMPLE_000025,17.28034992108518,6.332799467340301,10.93155323351913,21.13171312293431,2024-01-02 00:00:00,LAB_C,Analyst_4,North,300,90.0,Excellent,Compliant,0.21965007891482102,1.3327994673403012,0,Tuesday,1,1
BATCH_026,SAMPLE_000026,18.925879806965067,4.922642649972391,9.821104536734358,27.47842094025627,2024-01-02 01:00:00,LAB_B,Analyst_3,North,200,95.0,Premium,Compliant,1.4258798069650673,0.0773573500276088,1,Tuesday,1,1
BATCH_027,SAMPLE_000027,15.998368910791799,6.08612795296794,13.115746754865109,38.88897165388607,2024-01-02 02:00:00,LAB_A,Analyst_2,East,100,85.0,Good,Compliant,1.5016310892082014,1.0861279529679404,2,Tuesday,1,1
BATCH_028,SAMPLE_000028,17.571172192068058,6.0336481956052115,14.869079633480727,32.83468794597116,2024-01-02 03:00:00,LAB_C,Analyst_4,East,300,90.0,Excellent,Compliant,0.07117219206805814,1.0336481956052115,3,Tuesday,1,1
BATCH_029,SAMPLE_000029,17.962072844310214,4.457301419729767,9.795710437109735,33.42958297334414,2024-01-02 04:00:00,LAB_B,Analyst_1,North,300,95.0,Premium,Compliant,0.4620728443102138,0.5426985802702333,4,Tuesday,1,1
BATCH_030,SAMPLE_000030,15.232252063599988,5.986746422452033,12.579222210318521,32.6456430727528,2024-01-02 05:00:00,LAB_B,Analyst_4,South,200,85.0,Good,Compliant,2.2677479364000117,0.9867464224520326,5,Tuesday,1,1
BATCH_031,SAMPLE_000031,18.037724259507193,3.611022904146478,9.38668342931818,23.979842779188736,2024-01-02 06:00:00,LAB_A,Analyst_1,North,200,90.0,Excellent,Compliant,0.5377242595071934,1.3889770958535221,6,Tuesday,1,1
BATCH_032,SAMPLE_000032,15.852620618436458,5.288809635446159,11.95731178200127,28.3666772820456,2024-01-02 07:00:00,LAB_D,Analyst_4,South,200,95.0,Premium,Compliant,1.6473793815635425,0.28880963544615934,7,Tuesday,1,1
BATCH_033,SAMPLE_000033,15.325257964926397,4.190026511863109,11.247527406818353,35.018795967266364,2024-01-02 08:00:00,LAB_B,Analyst_1,North,200,85.0,Good,Compliant,2.174742035073603,0.8099734881368912,8,Tuesday,1,1
BATCH_034,SAMPLE_000034,19.74442768626667,3.8617006573318364,14.80403730742076,22.027457951063184,2024-01-02 09:00:00,LAB_D,Analyst_3,West,500,80.0,Good,Compliant,2.2444276862666683,1.1382993426681636,9,Tuesday,1,1
BATCH_035,SAMPLE_000035,19.828160165372797,3.7308596048876277,12.259690908875266,25.557055521794247,2024-01-02 10:00:00,LAB_D,Analyst_2,North,200,80.0,Good,Compliant,2.328160165372797,1.2691403951123723,10,Tuesday,1,1
BATCH_036,SAMPLE_000036,19.041986740582306,5.5888663276344195,10.44654460460773,25.526382169317074,2024-01-02 11:00:00,LAB_C,Analyst_1,North,500,90.0,Excellent,Compliant,1.5419867405823062,0.5888663276344195,11,Tuesday,1,1
BATCH_037,SAMPLE_000037,16.523068845866852,4.519624891304199,8.798670494215534,28.64037855189012,2024-01-02 12:00:00,LAB_D,Analyst_4,East,100,100.0,Premium,Compliant,0.9769311541331476,0.48037510869580125,12,Tuesday,1,1
BATCH_038,SAMPLE_000038,15.488360570031919,5.674300314586285,9.058727801144542,39.6073748188437,2024-01-02 13:00:00,LAB_A,Analyst_1,South,300,85.0,Good,Compliant,2.0116394299680813,0.6743003145862847,13,Tuesday,1,1
BATCH_039,SAMPLE_000039,18.421165132560784,3.696069022396827,9.577218509658646,21.35005093367644,2024-01-02 14:00:00,LAB_C,Analyst_1,West,500,90.0,Excellent,Compliant,0.9211651325607839,1.303930977603173,14,Tuesday,1,1
BATCH_040,SAMPLE_000040,17.200762468698006,4.445871013491831,9.756766629382085,30.3740198876119,2024-01-02 15:00:00,LAB_C,Analyst_1,South,100,95.0,Premium,Compliant,0.29923753130199415,0.5541289865081689,15,Tuesday,1,1
BATCH_041,SAMPLE_000041,15.610191174223894,5.118473877126012,13.954312404887965,23.58729364024421,2024-01-02 16:00:00,LAB_C,Analyst_4,West,100,95.0,Premium,Compliant,1.8898088257761056,0.11847387712601165,16,Tuesday,1,1
BATCH_042,SAMPLE_000042,17.47588455055635,5.872169494516891,11.928559517977675,39.413530908194886,2024-01-02 17:00:00,LAB_B,Analyst_2,North,500,95.0,Premium,Compliant,0.02411544944364863,0.872169494516891,17,Tuesday,1,1
BATCH_043,SAMPLE_000043,15.171942605576092,4.4562575087962095,11.663736379620566,22.266070094549285,2024-01-02 18:00:00,LAB_B,Analyst_3,East,100,85.0,Good,Compliant,2.328057394423908,0.5437424912037905,18,Tuesday,1,1
BATCH_044,SAMPLE_000044,19.54660201039391,5.3776741293110275,8.803382103084523,28.072020047231824,2024-01-02 19:00:00,LAB_D,Analyst_2,East,100,90.0,Excellent,Compliant,2.0466020103939115,0.3776741293110275,19,Tuesday,1,1
BATCH_045,SAMPLE_000045,16.293899908000085,6.157933244708561,14.020977853446045,34.75769969669212,2024-01-02 20:00:00,LAB_C,Analyst_1,South,500,85.0,Good,Compliant,1.2061000919999145,1.1579332447085608,20,Tuesday,1,1
BATCH_046,SAMPLE_000046,18.31261142176991,5.347589564546913,13.059700122459386,34.091088560548904,2024-01-02 21:00:00,LAB_C,Analyst_4,East,100,100.0,Premium,Compliant,0.8126114217699083,0.34758956454691337,21,Tuesday,1,1
BATCH_047,SAMPLE_000047,16.558555380447054,4.198878424260902,8.473678533300012,28.454572737878646,2024-01-02 22:00:00,LAB_A,Analyst_2,South,200,95.0,Premium,Compliant,0.9414446195529464,0.8011215757390984,22,Tuesday,1,1
BATCH_048,SAMPLE_000048,17.600340105889053,3.573202344669614,12.954845680608381,26.930483359054364,2024-01-02 23:00:00,LAB_D,Analyst_1,South,200,90.0,Excellent,Compliant,0.10034010588905318,1.426797655330386,23,Tuesday,1,1
BATCH_049,SAMPLE_000049,17.733551396716397,6.11029662170279,11.804767521398523,27.952247571057413,2024-01-03 00:00:00,LAB_A,Analyst_3,West,300,90.0,Excellent,Compliant,0.2335513967163969,1.1102966217027896,0,Wednesday,1,1
BATCH_050,SAMPLE_000050,15.924272277627635,3.5638082325511613,8.572077420227448,25.285525263172786,2024-01-03 01:00:00,LAB_D,Analyst_3,South,100,85.0,Good,Compliant,1.5757277223723651,1.4361917674488387,1,Wednesday,1,1
BATCH_051,SAMPLE_000051,19.847923138822793,6.124105018052598,11.208104490700595,24.106658774135994,2024-01-03 02:00:00,LAB_D,Analyst_3,West,300,80.0,Good,Compliant,2.347923138822793,1.1241050180525978,2,Wednesday,1,1
BATCH_052,SAMPLE_000052,18.875664116805574,5.086811402081636,11.39287400991033,29.6607939511778,2024-01-03 03:00:00,LAB_B,Analyst_1,East,200,95.0,Premium,Compliant,1.3756641168055737,0.0868114020816364,3,Wednesday,1,1
BATCH_053,SAMPLE_000053,19.697494707820944,6.317203095538689,9.16042178114293,25.370675121352146,2024-01-03 04:00:00,LAB_B,Analyst_4,South,200,80.0,Good,Compliant,2.197494707820944,1.317203095538689,4,Wednesday,1,1
BATCH_054,SAMPLE_000054,19.474136752138243,5.896349707320996,14.619887029001976,25.749233297945004,2024-01-03 05:00:00,LAB_A,Analyst_2,South,200,90.0,Excellent,Compliant,1.974136752138243,0.8963497073209963,5,Wednesday,1,1
BATCH_055,SAMPLE_000055,17.989499894055427,6.493802331600012,13.949827600364634,33.13512126949114,2024-01-03 06:00:00,LAB_D,Analyst_3,North,100,90.0,Excellent,Compliant,0.4894998940554274,1.493802331600012,6,Wednesday,1,1
BATCH_056,SAMPLE_000056,19.609371175115584,4.5521354463551305,12.683156361303759,39.37074663399784,2024-01-03 07:00:00,LAB_C,Analyst_1,South,100,90.0,Excellent,Compliant,2.1093711751155837,0.44786455364486955,7,Wednesday,1,1
BATCH_057,SAMPLE_000057,15.442462510259597,5.801564866793381,11.23606892700425,32.0727440111875,2024-01-03 08:00:00,LAB_B,Analyst_1,South,200,85.0,Good,Compliant,2.057537489740403,0.801564866793381,8,Wednesday,1,1
BATCH_058,SAMPLE_000058,15.979914312095726,4.705792740827727,10.882358791091558,21.539589341299326,2024-01-03 09:00:00,LAB_C,Analyst_2,North,300,95.0,Premium,Compliant,1.520085687904274,0.2942072591722731,9,Wednesday,1,1
BATCH_059,SAMPLE_000059,15.22613644455269,4.939626860911726,12.55681427005668,21.511672277081338,2024-01-03 10:00:00,LAB_A,Analyst_3,North,300,90.0,Excellent,Compliant,2.27386355544731,0.060373139088273575,10,Wednesday,1,1
BATCH_060,SAMPLE_000060,16.62665165381632,5.382516389655111,11.818023085848338,39.02846441691132,2024-01-03 11:00:00,LAB_B,Analyst_1,East,500,100.0,Premium,Compliant,0.8733483461836791,0.3825163896551107,11,Wednesday,1,1
BATCH_061,SAMPLE_000061,16.94338644844741,6.121031342559016,8.4359117411732,25.945815806146673,2024-01-03 12:00:00,LAB_B,Analyst_2,South,200,90.0,Excellent,Compliant,0.5566135515525907,1.1210313425590162,12,Wednesday,1,1
BATCH_062,SAMPLE_000062,16.35674515886948,6.4522504075978855,11.587518541392322,21.841339721649508,2024-01-03 13:00:00,LAB_D,Analyst_4,East,300,85.0,Good,Compliant,1.1432548411305206,1.4522504075978855,13,Wednesday,1,1
BATCH_063,SAMPLE_000063,19.143687545759647,5.804820241593554,13.644825320629877,31.980891743007632,2024-01-03 14:00:00,LAB_A,Analyst_4,East,200,90.0,Excellent,Compliant,1.6436875457596472,0.8048202415935544,14,Wednesday,1,1
BATCH_064,SAMPLE_000064,16.78376663346795,4.753300346502002,11.214679143178707,32.47297556580532,2024-01-03 15:00:00,LAB_D,Analyst_4,North,300,100.0,Premium,Compliant,0.7162333665320517,0.24669965349799838,15,Wednesday,1,1
BATCH_065,SAMPLE_000065,16.404672548436903,4.764071006831211,8.363696042879878,32.97009640237376,2024-01-03 16:00:00,LAB_B,Analyst_3,West,500,95.0,Premium,Compliant,1.0953274515630973,0.23592899316878935,16,Wednesday,1,1
BATCH_066,SAMPLE_000066,17.713480415791242,5.712746904766675,13.503947395688233,25.348040557150824,2024-01-03 17:00:00,LAB_A,Analyst_2,East,500,95.0,Premium,Compliant,0.213480415791242,0.712746904766675,17,Wednesday,1,1
BATCH_067,SAMPLE_000067,15.704621124873814,4.216331437304907,9.40954647495182,20.3022136842895,2024-01-03 18:00:00,LAB_B,Analyst_2,West,200,90.0,Excellent,Compliant,1.795378875126186,0.7836685626950928,18,Wednesday,1,1
BATCH_068,SAMPLE_000068,19.0109849037702,3.8314223393941838,9.810345844216272,39.30030738908944,2024-01-03 19:00:00,LAB_A,Analyst_1,South,300,85.0,Good,Compliant,1.5109849037702006,1.1685776606058162,19,Wednesday,1,1
BATCH_069,SAMPLE_000069,15.372753218398854,4.56386647292233,9.152944474026071,25.017860913822048,2024-01-03 20:00:00,LAB_B,Analyst_1,North,100,90.0,Excellent,Compliant,2.127246781601146,0.4361335270776703,20,Wednesday,1,1
BATCH_070,SAMPLE_000070,19.934434683002586,4.3617169749622455,10.311505454100484,33.52052576105095,2024-01-03 21:00:00,LAB_C,Analyst_1,South,500,85.0,Good,Compliant,2.4344346830025856,0.6382830250377545,21,Wednesday,1,1
BATCH_071,SAMPLE_000071,18.861223846483288,4.3889243613679705,13.297260539820446,34.13259739757419,2024-01-03 22:00:00,LAB_C,Analyst_2,South,200,90.0,Excellent,Compliant,1.3612238464832878,0.6110756386320295,22,Wednesday,1,1
BATCH_072,SAMPLE_000072,15.993578407670862,4.20082325314973,11.635701016527563,32.20014834158971,2024-01-03 23:00:00,LAB_D,Analyst_1,North,200,90.0,Excellent,Compliant,1.5064215923291382,0.7991767468502697,23,Wednesday,1,1
BATCH_073,SAMPLE_000073,15.027610585618012,3.6262795689090854,9.434168919054988,26.258147884272965,2024-01-04 00:00:00,LAB_C,Analyst_2,South,300,80.0,Good,Compliant,2.472389414381988,1.3737204310909146,0,Thursday,1,1
BATCH_074,SAMPLE_000074,19.077307142274172,3.553621804200241,14.144810547064285,25.421925075281315,2024-01-04 01:00:00,LAB_B,Analyst_2,North,200,85.0,Good,Compliant,1.5773071422741722,1.4463781957997588,1,Thursday,1,1
BATCH_075,SAMPLE_000075,18.534286719238086,6.463167169208095,14.157072984660704,31.95336565405406,2024-01-04 02:00:00,LAB_B,Analyst_4,West,500,85.0,Good,Compliant,1.0342867192380858,1.463167169208095,2,Thursday,1,1
BATCH_076,SAMPLE_000076,18.645035840204937,4.783319401207587,14.094048975322048,37.32191267223383,2024-01-04 03:00:00,LAB_C,Analyst_1,South,200,95.0,Premium,Compliant,1.1450358402049368,0.2166805987924132,3,Thursday,1,1
BATCH_077,SAMPLE_000077,18.85635173342973,4.652979941479045,9.671573479670775,38.93467457846791,2024-01-04 04:00:00,LAB_D,Analyst_4,North,200,95.0,Premium,Compliant,1.3563517334297295,0.34702005852095485,4,Thursday,1,1
BATCH_078,SAMPLE_000078,15.370223258670451,5.53894184807921,11.158675409266916,22.11811608807515,2024-01-04 05:00:00,LAB_C,Analyst_3,East,100,85.0,Good,Compliant,2.1297767413295485,0.5389418480792099,5,Thursday,1,1
BATCH_079,SAMPLE_000079,16.792328642721362,4.154761663595193,14.894927592986125,23.0965722519544,2024-01-04 06:00:00,LAB_A,Analyst_3,South,100,95.0,Premium,Compliant,0.7076713572786382,0.8452383364048073,6,Thursday,1,1
BATCH_080,SAMPLE_000080,15.579345297625649,6.3498835518506755,13.404087334169933,38.89472517566159,2024-01-04 07:00:00,LAB_A,Analyst_3,West,500,85.0,Good,Compliant,1.9206547023743514,1.3498835518506755,7,Thursday,1,1
BATCH_081,SAMPLE_000081,19.315517129377966,5.8590350432466565,8.190171948578918,34.73070456669585,2024-01-04 08:00:00,LAB_A,Analyst_2,North,300,90.0,Excellent,Compliant,1.815517129377966,0.8590350432466565,8,Thursday,1,1
BATCH_082,SAMPLE_000082,18.11649063413779,3.7682330069367787,8.456432138823445,37.65987649659546,2024-01-04 09:00:00,LAB_C,Analyst_2,South,100,90.0,Excellent,Compliant,0.61649063413779,1.2317669930632213,9,Thursday,1,1
BATCH_083,SAMPLE_000083,16.654490124263248,4.752742327354785,11.24751963768633,24.052652682706864,2024-01-04 10:00:00,LAB_C,Analyst_2,South,300,100.0,Premium,Compliant,0.8455098757367523,0.24725767264521537,10,Thursday,1,1
BATCH_084,SAMPLE_000084,15.317791751430118,6.1373549226864945,14.364541441030921,31.751717422188037,2024-01-04 11:00:00,LAB_C,Analyst_1,South,500,80.0,Good,Compliant,2.182208248569882,1.1373549226864945,11,Thursday,1,1
BATCH_085,SAMPLE_000085,16.554911608578312,6.334196066874231,11.770912585668999,34.022791888349474,2024-01-04 12:00:00,LAB_A,Analyst_4,West,100,90.0,Excellent,Compliant,0.9450883914216881,1.334196066874231,12,Thursday,1,1
BATCH_086,SAMPLE_000086,16.625916610133736,4.902204533749609,11.484687556240031,33.602237708939455,2024-01-04 13:00:00,LAB_D,Analyst_2,North,300,100.0,Premium,Compliant,0.8740833898662643,0.09779546625039082,13,Thursday,1,1
BATCH_087,SAMPLE_000087,18.64803089169032,5.340234167632123,8.738315899696413,28.16303381733396,2024-01-04 14:00:00,LAB_B,Analyst_4,East,100,95.0,Premium,Compliant,1.1480308916903184,0.340234167632123,14,Thursday,1,1
BATCH_088,SAMPLE_000088,18.187787356776067,4.001101838276226,12.597460733070058,20.307897833826168,2024-01-04 15:00:00,LAB_C,Analyst_4,East,500,95.0,Premium,Compliant,0.6877873567760666,0.9988981617237744,15,Thursday,1,1
BATCH_089,SAMPLE_000089,19.436063712881634,6.473505878410929,13.754722124201578,31.658521136085263,2024-01-04 16:00:00,LAB_D,Analyst_4,East,500,85.0,Good,Compliant,1.9360637128816336,1.4735058784109292,16,Thursday,1,1
BATCH_090,SAMPLE_000090,17.361074625809746,4.19501510415033,10.662940052552937,25.062030783592174,2024-01-04 17:00:00,LAB_B,Analyst_1,North,100,95.0,Premium,Compliant,0.1389253741902543,0.8049848958496701,17,Thursday,1,1
BATCH_091,SAMPLE_000091,15.597971229691508,6.328195322405377,13.429282956477293,29.005084922857804,2024-01-04 18:00:00,LAB_B,Analyst_1,East,300,85.0,Good,Compliant,1.9020287703084922,1.328195322405377,18,Thursday,1,1
BATCH_092,SAMPLE_000092,18.566223936114973,5.448939946977106,14.75133657730568,39.151620301676346,2024-01-04 19:00:00,LAB_B,Analyst_3,West,200,95.0,Premium,Compliant,1.066223936114973,0.4489399469771058,19,Thursday,1,1
BATCH_093,SAMPLE_000093,18.803925243084485,5.323210384636577,9.426365213893824,27.980706352848692,2024-01-04 20:00:00,LAB_D,Analyst_3,North,200,95.0,Premium,Compliant,1.3039252430844854,0.32321038463657725,20,Thursday,1,1
BATCH_094,SAMPLE_000094,17.80638598784748,5.038065533049526,11.663307418363189,36.796032133288534,2024-01-04 21:00:00,LAB_D,Analyst_4,South,100,100.0,Premium,Compliant,0.30638598784748083,0.03806553304952587,21,Thursday,1,1
BATCH_095,SAMPLE_000095,18.854835899772805,4.192009435153276,10.009965706592029,23.770812114985024,2024-01-04 22:00:00,LAB_A,Analyst_3,West,300,90.0,Excellent,Compliant,1.3548358997728052,0.8079905648467243,22,Thursday,1,1
BATCH_096,SAMPLE_000096,17.468977981821954,4.029584096016524,13.549980933236876,33.449209960500575,2024-01-04 23:00:00,LAB_D,Analyst_4,South,200,95.0,Premium,Compliant,0.03102201817804584,0.9704159039834757,23,Thursday,1,1
BATCH_097,SAMPLE_000097,17.61366414690997,4.161458627210526,12.043153561168102,39.54013908877887,2024-01-05 00:00:00,LAB_D,Analyst_1,East,500,95.0,Premium,Compliant,0.11366414690996862,0.8385413727894742,0,Friday,1,1
BATCH_098,SAMPLE_000098,17.137705091792746,4.059314786432764,12.442076922852127,22.037862017458735,2024-01-05 01:00:00,LAB_D,Analyst_1,West,300,95.0,Premium,Compliant,0.36229490820725374,0.9406852135672361,1,Friday,1,1
BATCH_099,SAMPLE_000099,15.127095633720476,5.83875342070026,13.585399117311258,20.166398844543842,2024-01-05 02:00:00,LAB_B,Analyst_1,North,200,85.0,Good,Compliant,2.372904366279524,0.83875342070026,2,Friday,1,1
BATCH_100,SAMPLE_000100,15.539457134966522,4.55037577750019,10.771793308637184,28.671655852652286,2024-01-05 03:00:00,LAB_C,Analyst_2,West,300,95.0,Premium,Compliant,1.960542865033478,0.4496242224998097,3,Friday,1,1
BATCH_101,SAMPLE_000101,15.157145928433671,3.673528029690189,14.405630478849304,21.852509661027344,2024-01-05 04:00:00,LAB_A,Analyst_4,South,100,80.0,Good,Compliant,2.342854071566329,1.326471970309811,4,Friday,1,1
BATCH_102,SAMPLE_000102,18.182052056318902,6.407307890422434,11.73120207072298,34.96768699352462,2024-01-05 05:00:00,LAB_C,Analyst_1,North,300,90.0,Excellent,Compliant,0.6820520563189021,1.4073078904224339,5,Friday,1,1
BATCH_103,SAMPLE_000103,16.571779905381632,6.151357654890277,9.105683759847436,38.29097327697118,2024-01-05 06:00:00,LAB_C,Analyst_4,West,200,90.0,Excellent,Compliant,0.9282200946183679,1.151357654890277,6,Friday,1,1
BATCH_104,SAMPLE_000104,17.542853455823515,6.283256849585639,12.871293827181617,28.680419454175176,2024-01-05 07:00:00,LAB_D,Analyst_3,West,100,90.0,Excellent,Compliant,0.04285345582351496,1.283256849585639,7,Friday,1,1
BATCH_105,SAMPLE_000105,19.537832369630465,6.484723467939306,13.55282945306778,25.17423284310882,2024-01-05 08:00:00,LAB_A,Analyst_3,West,300,80.0,Good,Compliant,2.0378323696304648,1.4847234679393058,8,Friday,1,1
BATCH_106,SAMPLE_000106,16.246461145744377,4.021685747658462,10.217331739472687,28.688066380132195,2024-01-05 09:00:00,LAB_C,Analyst_1,West,500,90.0,Excellent,Compliant,1.2535388542556234,0.978314252341538,9,Friday,1,1
BATCH_107,SAMPLE_000107,17.05191461517815,4.688726056707976,14.000254798991271,34.468956357000025,2024-01-05 10:00:00,LAB_C,Analyst_4,North,200,100.0,Premium,Compliant,0.44808538482185156,0.31127394329202396,10,Friday,1,1
BATCH_108,SAMPLE_000108,18.777755692715242,5.774715427112274,14.343002783360365,20.18108323160742,2024-01-05 11:00:00,LAB_A,Analyst_1,South,100,90.0,Excellent,Compliant,1.2777556927152425,0.774715427112274,11,Friday,1,1
BATCH_109,SAMPLE_000109,16.14399082745811,5.588061854161377,9.938331411644663,31.789079789693943,2024-01-05 12:00:00,LAB_D,Analyst_3,West,300,90.0,Excellent,Compliant,1.3560091725418886,0.5880618541613769,12,Friday,1,1
BATCH_110,SAMPLE_000110,15.384899549143965,3.961687719019565,14.884650309006554,32.26583369774758,2024-01-05 13:00:00,LAB_C,Analyst_1,North,500,80.0,Good,Compliant,2.115100450856035,1.0383122809804348,13,Friday,1,1
BATCH_111,SAMPLE_000111,16.44875726456884,5.947499374971853,8.984980696341308,32.75376493791871,2024-01-05 14:00:00,LAB_B,Analyst_4,South,200,90.0,Excellent,Compliant,1.0512427354311598,0.9474993749718532,14,Friday,1,1
BATCH_112,SAMPLE_000112,15.806106436270023,4.1733217155099815,9.414109678817429,24.840441599617545,2024-01-05 15:00:00,LAB_C,Analyst_3,West,500,90.0,Excellent,Compliant,1.6938935637299775,0.8266782844900185,15,Friday,1,1
BATCH_113,SAMPLE_000113,19.648488261712863,4.171452844467869,9.289573874666182,34.281054467562534,2024-01-05 16:00:00,LAB_B,Analyst_2,South,300,85.0,Good,Compliant,2.1484882617128633,0.8285471555321307,16,Friday,1,1
BATCH_114,SAMPLE_000114,19.040601897822086,5.11092326868024,14.257927970055093,21.827829726635528,2024-01-05 17:00:00,LAB_D,Analyst_3,South,300,95.0,Premium,Compliant,1.5406018978220857,0.11092326868024038,17,Friday,1,1
